cvr,agg5,agg10,agg20,diff1,diff2,diff3,diff4
0.12546,0.16914,0.15603,0.15699,-0.096761,-0.15716,-0.19973,-0.24484
0.17666,0.16914,0.15603,0.15699,0.051195,0.14796,0.30511,0.50484
0.17308,0.16914,0.15603,0.15699,-0.0035792,-0.054774,-0.20273,-0.50784
0.14828,0.16914,0.15603,0.15699,-0.024801,-0.021222,0.033552,0.23628
0.17213,0.16007,0.15794,0.15699,0.023855,0.048656,0.069878,0.036326
0.1573,0.16007,0.15794,0.15699,-0.014828,-0.038683,-0.087339,-0.15722
0.13636,0.16007,0.15794,0.15699,-0.02094,-0.006112,0.032571,0.11991
0.17761,0.16007,0.15794,0.15699,0.041243,0.062182,0.068294,0.035723
0.15693,0.16007,0.15794,0.15699,-0.020672,-0.061914,-0.1241,-0.19239
0.14022,0.15582,0.15794,0.15699,-0.016713,0.003959,0.065873,0.18997
0.1583,0.15582,0.15794,0.15699,0.01808,0.034793,0.030834,-0.03504
0.17343,0.15582,0.15794,0.15699,0.015131,-0.0029492,-0.037742,-0.068576
0.15328,0.15582,0.15794,0.15699,-0.020147,-0.035278,-0.032328,0.0054134
0.15385,0.15582,0.15794,0.15699,0.00056148,0.020709,0.055986,0.088315
0.13546,0.13991,0.14742,0.15553,-0.018388,-0.018949,-0.039658,-0.095644
0.1107,0.13991,0.14742,0.15553,-0.024757,-0.0063691,0.01258,0.052238
0.18147,0.13991,0.14742,0.15553,0.070766,0.095523,0.10189,0.089312
0.157,0.13991,0.14742,0.15553,-0.024471,-0.095237,-0.19076,-0.29265
0.11494,0.13991,0.14742,0.15553,-0.042054,-0.017583,0.077653,0.26841
0.12692,0.15492,0.14742,0.15553,0.011981,0.054035,0.071618,-0.0060351
0.12287,0.15492,0.14742,0.15553,-0.0040562,-0.016037,-0.070071,-0.14169
0.13475,0.15492,0.14742,0.15553,0.011885,0.015941,0.031978,0.10205
0.2093,0.15492,0.14742,0.15553,0.074551,0.062666,0.046725,0.014747
0.18077,0.15492,0.14742,0.15553,-0.028533,-0.10308,-0.16575,-0.21247
0.16254,0.16155,0.16363,0.15553,-0.018225,0.010308,0.11339,0.27914
0.13074,0.16155,0.16363,0.15553,-0.031802,-0.013577,-0.023885,-0.13728
0.16535,0.16155,0.16363,0.15553,0.034612,0.066414,0.079991,0.10388
0.16187,0.16155,0.16363,0.15553,-0.0034838,-0.038096,-0.10451,-0.1845
0.18725,0.16155,0.16363,0.15553,0.02538,0.028864,0.06696,0.17147
0.16532,0.16572,0.16363,0.15553,-0.021928,-0.047309,-0.076173,-0.14313
0.20906,0.16572,0.16363,0.15553,0.043737,0.065665,0.11297,0.18915
0.15693,0.16572,0.16363,0.15553,-0.052125,-0.095862,-0.16153,-0.2745
0.15789,0.16572,0.16363,0.15553,0.00096043,0.053085,0.14895,0.31047
0.13937,0.16572,0.16363,0.15553,-0.018522,-0.019482,-0.072568,-0.22151
0.10224,0.12567,0.12911,0.13818,-0.037136,-0.018614,0.00086786,0.073436
0.11923,0.12567,0.12911,0.13818,0.016994,0.054131,0.072745,0.071877
0.14523,0.12567,0.12911,0.13818,0.025997,0.0090031,-0.045128,-0.11787
0.12371,0.12567,0.12911,0.13818,-0.021517,-0.047514,-0.056517,-0.01139
0.13793,0.12567,0.12911,0.13818,0.01422,0.035737,0.083251,0.13977
0.13187,0.13256,0.12911,0.13818,-0.0060629,-0.020283,-0.056019,-0.13927
0.14015,0.13256,0.12911,0.13818,0.0082834,0.014346,0.034629,0.090648
0.15714,0.13256,0.12911,0.13818,0.016991,0.008708,-0.0056383,-0.040267
0.10385,0.13256,0.12911,0.13818,-0.053297,-0.070288,-0.078996,-0.073358
0.12977,0.13256,0.12911,0.13818,0.025925,0.079222,0.14951,0.22851
0.11373,0.14398,0.14725,0.13818,-0.016046,-0.04197,-0.12119,-0.2707
0.14167,0.14398,0.14725,0.13818,0.027941,0.043987,0.085957,0.20715
0.09772,0.14398,0.14725,0.13818,-0.043947,-0.071888,-0.11587,-0.20183
0.15827,0.14398,0.14725,0.13818,0.060554,0.1045,0.17639,0.29226
0.20849,0.14398,0.14725,0.13818,0.050221,-0.010333,-0.11483,-0.29122
0.15358,0.15053,0.14725,0.13818,-0.054911,-0.10513,-0.094799,0.020034
0.19173,0.15053,0.14725,0.13818,0.038146,0.093056,0.19819,0.29299
0.080537,0.15053,0.14725,0.13818,-0.11119,-0.14934,-0.24239,-0.44058
0.14498,0.15053,0.14725,0.13818,0.064445,0.17564,0.32498,0.56737
0.18182,0.15053,0.14725,0.13818,0.036837,-0.027608,-0.20324,-0.52822
0.16475,0.15848,0.15473,0.15004,-0.017067,-0.053904,-0.026296,0.17695
0.13333,0.15848,0.15473,0.15004,-0.031418,-0.01435,0.039554,0.06585
0.20816,0.15848,0.15473,0.15004,0.07483,0.10625,0.1206,0.081044
0.11314,0.15848,0.15473,0.15004,-0.095025,-0.16985,-0.2761,-0.3967
0.173,0.15848,0.15473,0.15004,0.059857,0.15488,0.32474,0.60084
0.13014,0.15099,0.15473,0.15004,-0.042859,-0.10272,-0.2576,-0.58233
0.1324,0.15099,0.15473,0.15004,0.0022672,0.045126,0.14784,0.40544
0.15116,0.15099,0.15473,0.15004,0.018759,0.016491,-0.028635,-0.17648
0.14346,0.15099,0.15473,0.15004,-0.0077029,-0.026461,-0.042953,-0.014318
0.19776,0.15099,0.15473,0.15004,0.054301,0.062004,0.088466,0.13142
0.12111,0.14966,0.14536,0.15004,-0.076654,-0.13096,-0.19296,-0.28142
0.15116,0.14966,0.14536,0.15004,0.030056,0.10671,0.23766,0.43062
0.15129,0.14966,0.14536,0.15004,0.00012872,-0.029927,-0.13664,-0.3743
0.11579,0.14966,0.14536,0.15004,-0.035502,-0.035631,-0.005704,0.13093
0.20896,0.14966,0.14536,0.15004,0.093166,0.12867,0.1643,0.17
0.12548,0.14105,0.14536,0.15004,-0.08348,-0.17665,-0.30531,-0.46961
0.19835,0.14105,0.14536,0.15004,0.072872,0.15635,0.333,0.63831
0.13841,0.14105,0.14536,0.15004,-0.059939,-0.13281,-0.28916,-0.62216
0.10425,0.14105,0.14536,0.15004,-0.034161,0.025778,0.15859,0.44775
0.13879,0.14105,0.14536,0.15004,0.034543,0.068704,0.042927,-0.11566
0.14694,0.14962,0.15369,0.14942,0.0081487,-0.026394,-0.095098,-0.13802
0.14909,0.14962,0.15369,0.14942,0.0021521,-0.0059966,0.020398,0.1155
0.16797,0.14962,0.15369,0.14942,0.018878,0.016726,0.022722,0.0023247
0.11864,0.14962,0.15369,0.14942,-0.049325,-0.068203,-0.084928,-0.10765
0.16547,0.14962,0.15369,0.14942,0.046824,0.096148,0.16435,0.24928
0.18081,0.15776,0.15369,0.14942,0.015344,-0.031479,-0.12763,-0.29198
0.12544,0.15776,0.15369,0.14942,-0.055376,-0.07072,-0.039241,0.088387
0.12544,0.15776,0.15369,0.14942,0,0.055376,0.1261,0.16534
0.20385,0.15776,0.15369,0.14942,0.078411,0.078411,0.023034,-0.10306
0.15326,0.15776,0.15369,0.14942,-0.050589,-0.129,-0.20741,-0.23045
0.10227,0.13995,0.14516,0.14942,-0.050984,-0.00039453,0.12861,0.33602
0.14189,0.13995,0.14516,0.14942,0.039619,0.090603,0.090998,-0.037608
0.21667,0.13995,0.14516,0.14942,0.074775,0.035156,-0.055448,-0.14645
0.098901,0.13995,0.14516,0.14942,-0.11777,-0.19254,-0.2277,-0.17225
0.14,0.13995,0.14516,0.14942,0.041099,0.15886,0.3514,0.5791
0.14478,0.15037,0.14516,0.14942,0.0047811,-0.036318,-0.19518,-0.54659
0.1476,0.15037,0.14516,0.14942,0.0028203,-0.0019608,0.034357,0.22954
0.13309,0.15037,0.14516,0.14942,-0.014508,-0.017328,-0.015367,-0.049724
0.15385,0.15037,0.14516,0.14942,0.020753,0.035261,0.052589,0.067956
0.17255,0.15037,0.14516,0.14942,0.018703,-0.0020498,-0.03731,-0.089899
0.14844,0.1446,0.15442,0.15744,-0.024112,-0.042814,-0.040765,-0.0034543
0.13523,0.1446,0.15442,0.15744,-0.013206,0.010905,0.05372,0.094484
0.16014,0.1446,0.15442,0.15744,0.024911,0.038117,0.027212,-0.026508
0.13688,0.1446,0.15442,0.15744,-0.02326,-0.048171,-0.086288,-0.1135
0.14231,0.1446,0.15442,0.15744,0.0054256,0.028686,0.076857,0.16315
0.17407,0.16423,0.15442,0.15744,0.031766,0.026341,-0.002345,-0.079202
0.13208,0.16423,0.15442,0.15744,-0.041999,-0.073765,-0.10011,-0.097761
0.16296,0.16423,0.15442,0.15744,0.030887,0.072886,0.14665,0.24676
0.15612,0.16423,0.15442,0.15744,-0.0068448,-0.037732,-0.11062,-0.25727
0.19592,0.16423,0.15442,0.15744,0.0398,0.046645,0.084377,0.195
0.15175,0.16112,0.16046,0.15744,-0.044167,-0.083968,-0.13061,-0.21499
0.1626,0.16112,0.16046,0.15744,0.010851,0.055018,0.13899,0.2696
0.21033,0.16112,0.16046,0.15744,0.04773,0.03688,-0.018138,-0.15712
0.16598,0.16112,0.16046,0.15744,-0.044357,-0.092087,-0.12897,-0.11083
0.11494,0.16112,0.16046,0.15744,-0.051033,-0.0066756,0.085412,0.21438
0.15809,0.15981,0.16046,0.15744,0.043146,0.094178,0.10085,0.015442
0.15748,0.15981,0.16046,0.15744,-0.00060792,-0.043754,-0.13793,-0.23879
0.16064,0.15981,0.16046,0.15744,0.0031623,0.0037702,0.047524,0.18546
0.1751,0.15981,0.16046,0.15744,0.014455,0.011292,0.0075223,-0.040002
0.14773,0.15981,0.16046,0.15744,-0.02737,-0.041825,-0.053117,-0.060639
